A1CF	0
A2M	0
A2ML1	2
A3GALT2	0
A4GALT	1
AAAS	663
AACS	36
AAGAB	3861
AAK1	5326
AAMDC	477
AANAT	1
AAR2	921
AARS1	1935
AARS2	864
AASDH	556
AASDHPPT	975
AASS	194
AATF	559
AATK	54
ABAT	15
ABCA1	5215
ABCA12	10
ABCA13	0
ABCA2	128
ABCA3	1132
ABCA4	0
ABCA5	662
ABCA7	1180
ABCB1	0
ABCB10	5401
ABCB11	0
ABCB5	0
ABCB6	6470
ABCB7	888
ABCB8	920
ABCB9	172
ABCC1	2502
ABCC10	778
ABCC12	0
ABCC2	18
ABCC3	1669
ABCC4	26
ABCC5	2226
ABCC8	0
ABCC9	0
ABCD2	117
ABCD3	566
ABCD4	336
ABCE1	2039
ABCF1	3585
ABCF3	2947
ABCG1	123
ABCG4	88
ABCG5	1
ABHD1	556
ABHD10	179
ABHD11	791
ABHD12	910
ABHD12B	62
ABHD13	329
ABHD14A	1365
ABHD14B	3767
ABHD15	80
ABHD16A	1243
ABHD16B	0
ABHD17A	14797
ABHD17B	123
ABHD17C	123
ABHD18	497
ABHD2	2028
ABHD3	40
ABHD4	1438
ABHD5	570
ABHD6	34
ABHD8	7
ABI1	1439
ABI2	65
ABI3	345
ABITRAM	317
ABL1	1007
ABL2	719
ABLIM1	205
ABLIM2	0
ABLIM3	58
ABR	1019
ABRA	1
ABRACL	113
ABRAXAS1	1673
ABRAXAS2	542
ABT1	488
ABTB1	2208
ABTB2	19
ACAA1	742
ACAA2	585
ACACA	805
ACACB	171
ACAD10	1178
ACAD11	446
ACAD8	425
ACAD9	358
ACADL	74
ACADM	1376
ACADS	379
ACADSB	731
ACADVL	14
ACAN	0
ACAP2	2739
ACAP3	0
ACAT1	420
ACAT2	419
ACBD3	608
ACBD4	59
ACBD5	1184
ACBD6	625
ACBD7	6
ACCS	112
ACE	5443
ACER1	0
ACER2	160
ACER3	1268
ACHE	5264
ACIN1	5798
ACKR1	230
ACKR2	1
ACKR3	3063
ACKR4	1582
ACLY	1373
ACMSD	0
ACO1	2061
ACO2	1725
ACOD1	39
ACOT11	75
ACOT12	0
ACOT13	144
ACOT7	219
ACOT8	559
ACOT9	1605
ACOX1	663
ACOX2	5
ACOX3	277
ACP1	383
ACP2	882
ACP3	0
ACP5	395
ACP6	962
ACP7	1186
ACR	0
ACRV1	0
ACSBG1	1
ACSBG2	753
ACSF2	190
ACSF3	187
ACSL1	751
ACSL3	1823
ACSL4	977
ACSL5	1
ACSL6	57
ACSS1	3751
ACSS2	1635
ACSS3	0
ACTA1	258
ACTA2	31
ACTB	34643
ACTBL2	0
ACTC1	0
ACTG1	20455
ACTG2	121
ACTL6A	764
ACTL7A	94
ACTL8	0
ACTL9	0
ACTN1	3782
ACTN2	0
ACTN3	9
ACTN4	4689
ACTR10	1404
ACTR1A	1650
ACTR2	745
ACTR3	2269
ACTR3B	158
ACTR5	672
ACTR6	356
ACTR8	949
ACTRT3	0
ACVR1	211
ACVR1B	613
ACVR1C	2
ACVR2A	872
ACVR2B	487
ACVRL1	1
ACY1	902
ACY3	1
ACYP1	11
ACYP2	15
ADA	168
ADA2	120
ADAD1	33
ADAD2	0
ADAL	1839
ADAM10	1794
ADAM11	3
ADAM12	1
ADAM15	708
ADAM17	1237
ADAM19	144
ADAM22	2
ADAM23	2225
ADAM33	668
ADAM8	300
ADAM9	307
ADAMTS1	0
ADAMTS10	7
ADAMTS12	22
ADAMTS13	10
ADAMTS14	0
ADAMTS15	0
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	18
ADAMTS3	0
ADAMTS4	458
ADAMTS5	0
ADAMTS6	79
ADAMTS7	429
ADAMTS8	0
ADAMTS9	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	81
ADAMTSL5	183
ADAP1	79
ADAP2	72
ADAR	5457
ADARB1	479
ADARB2	0
ADAT1	372
ADAT2	349
ADAT3	258
ADCK1	219
ADCK2	731
ADCK5	539
ADCY1	2
ADCY10	0
ADCY2	0
ADCY3	108
ADCY4	6
ADCY5	82
ADCY6	1363
ADCY7	430
ADCY8	1
ADCY9	265
ADCYAP1	0
ADCYAP1R1	0
ADD1	2846
ADD2	0
ADD3	6156
ADGB	0
ADGRA1	2
ADGRA2	95
ADGRA3	511
ADGRB1	0
ADGRB2	0
ADGRB3	0
ADGRD1	0
ADGRD2	2
ADGRE5	1089
ADGRF5	0
ADGRG1	3637
ADGRG2	635
ADGRG3	87
ADGRG5	233
ADGRG6	66
ADGRG7	0
ADGRL1	54
ADGRL2	3
ADGRL3	3
ADGRL4	0
ADGRV1	2
ADHFE1	15
ADI1	265
ADIG	13
ADIPOR1	450
ADIPOR2	345
ADIRF	0
ADK	309
ADM	0
ADM2	0
ADNP2	2071
ADO	121
ADORA1	0
ADORA2A	34
ADORA2B	130
ADORA3	5
ADPGK	2018
ADPRH	246
ADPRHL1	468
ADPRM	168
ADPRS	705
ADRA1A	0
ADRA1B	3
ADRA1D	0
ADRA2A	4
ADRA2B	4
ADRA2C	0
ADRB1	15
ADRB2	26
ADRB3	0
ADRM1	3519
ADSL	372
ADSS1	2384
ADSS2	336
AEBP1	2
AEBP2	678
AFAP1	39
AFAP1L1	514
AFAP1L2	6
AFDN	3853
AFF1	4493
AFF2	1488
AFF3	44
AFF4	2087
AFG1L	51
AFG3L2	1739
AFMID	4
AFTPH	1529
AGA	176
AGAP1	217
AGAP2	192
AGAP3	25
AGBL1	0
AGBL2	0
AGBL3	4
AGBL4	3
AGBL5	2168
AGFG1	1094
AGFG2	331
AGGF1	1579
AGK	295
AGL	1177
AGMAT	25
AGMO	0
AGO2	2649
AGO3	326
AGPAT2	357
AGPAT3	27
AGPAT4	223
AGPAT5	976
AGPS	441
AGR2	0
AGR3	0
AGRN	81
AGT	0
AGTPBP1	1585
AGTR1	0
AGTR2	0
AGXT	0
AGXT2	4
AHCTF1	1574
AHCY	937
AHCYL1	1081
AHCYL2	338
AHDC1	1233
AHI1	1136
AHNAK	5459
AHR	1191
AHRR	1
AHSA1	892
AHSG	0
AICDA	2
AIDA	940
AIF1	212
AIF1L	16
AIFM1	587
AIFM2	197
AIFM3	0
AIG1	36
AIMP1	1241
AIMP2	414
AJAP1	0
