A1CF	0
A2M	0
A2ML1	6
A3GALT2	0
A4GALT	0
AAAS	751
AACS	23
AAGAB	5852
AAK1	13168
AAMDC	758
AANAT	0
AAR2	1914
AARS1	2856
AARS2	1485
AASDH	1140
AASDHPPT	1754
AASS	176
AATF	1082
AATK	84
ABAT	14
ABCA1	12776
ABCA12	12
ABCA13	0
ABCA2	669
ABCA3	2106
ABCA4	1
ABCA5	1660
ABCA7	1700
ABCB1	0
ABCB10	11108
ABCB11	0
ABCB5	0
ABCB6	14374
ABCB7	1500
ABCB8	1937
ABCB9	169
ABCC1	4076
ABCC10	1621
ABCC12	0
ABCC2	48
ABCC3	3800
ABCC4	14
ABCC5	4170
ABCC8	0
ABCC9	0
ABCD2	215
ABCD3	844
ABCD4	602
ABCE1	3923
ABCF1	6460
ABCF3	4535
ABCG1	153
ABCG4	96
ABCG5	3
ABHD1	959
ABHD10	338
ABHD11	1060
ABHD12	1254
ABHD12B	48
ABHD13	583
ABHD14A	2765
ABHD14B	8799
ABHD15	117
ABHD16A	2450
ABHD16B	0
ABHD17A	27803
ABHD17B	199
ABHD17C	151
ABHD18	934
ABHD2	2886
ABHD3	65
ABHD4	2495
ABHD5	699
ABHD6	59
ABHD8	14
ABI1	2213
ABI2	34
ABI3	2365
ABITRAM	490
ABL1	1582
ABL2	1149
ABLIM1	452
ABLIM2	0
ABLIM3	210
ABR	1750
ABRA	0
ABRACL	138
ABRAXAS1	2515
ABRAXAS2	776
ABT1	653
ABTB1	4516
ABTB2	38
ACAA1	914
ACAA2	1193
ACACA	1429
ACACB	339
ACAD10	2328
ACAD11	727
ACAD8	554
ACAD9	508
ACADL	156
ACADM	1646
ACADS	524
ACADSB	1533
ACADVL	81
ACAN	1
ACAP2	5609
ACAP3	3
ACAT1	619
ACAT2	559
ACBD3	960
ACBD4	219
ACBD5	2373
ACBD6	981
ACBD7	7
ACCS	178
ACE	14251
ACER1	0
ACER2	256
ACER3	1908
ACHE	17652
ACIN1	8343
ACKR1	564
ACKR2	0
ACKR3	5980
ACKR4	2684
ACLY	2291
ACMSD	2
ACO1	3601
ACO2	3142
ACOD1	23
ACOT11	92
ACOT12	0
ACOT13	260
ACOT7	365
ACOT8	1087
ACOT9	3439
ACOX1	1351
ACOX2	2
ACOX3	539
ACP1	703
ACP2	1322
ACP3	0
ACP5	824
ACP6	964
ACP7	3051
ACR	0
ACRV1	0
ACSBG1	4
ACSBG2	1339
ACSF2	895
ACSF3	320
ACSL1	853
ACSL3	2785
ACSL4	1428
ACSL5	0
ACSL6	105
ACSS1	8401
ACSS2	3128
ACSS3	0
ACTA1	1007
ACTA2	66
ACTB	42021
ACTBL2	0
ACTC1	5
ACTG1	43405
ACTG2	108
ACTL6A	1266
ACTL7A	190
ACTL8	0
ACTL9	0
ACTN1	4539
ACTN2	0
ACTN3	23
ACTN4	9984
ACTR10	2366
ACTR1A	2566
ACTR2	1275
ACTR3	2932
ACTR3B	199
ACTR5	1129
ACTR6	439
ACTR8	1348
ACTRT3	0
ACVR1	336
ACVR1B	941
ACVR1C	1
ACVR2A	1440
ACVR2B	937
ACVRL1	3
ACY1	1520
ACY3	5
ACYP1	9
ACYP2	23
ADA	404
ADA2	427
ADAD1	27
ADAD2	0
ADAL	2861
ADAM10	2646
ADAM11	14
ADAM12	0
ADAM15	1383
ADAM17	2301
ADAM19	348
ADAM22	0
ADAM23	5772
ADAM33	1367
ADAM8	361
ADAM9	157
ADAMTS1	0
ADAMTS10	8
ADAMTS12	1
ADAMTS13	135
ADAMTS14	1
ADAMTS15	0
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	217
ADAMTS3	0
ADAMTS4	551
ADAMTS5	1
ADAMTS6	71
ADAMTS7	1611
ADAMTS8	0
ADAMTS9	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	134
ADAMTSL5	1039
ADAP1	84
ADAP2	79
ADAR	10140
ADARB1	753
ADARB2	0
ADAT1	624
ADAT2	512
ADAT3	497
ADCK1	288
ADCK2	671
ADCK5	902
ADCY1	0
ADCY10	1
ADCY2	0
ADCY3	107
ADCY4	5
ADCY5	115
ADCY6	1905
ADCY7	480
ADCY8	1
ADCY9	418
ADCYAP1	0
ADCYAP1R1	0
ADD1	5190
ADD2	0
ADD3	11644
ADGB	0
ADGRA1	4
ADGRA2	69
ADGRA3	1015
ADGRB1	2
ADGRB2	0
ADGRB3	0
ADGRD1	0
ADGRD2	7
ADGRE5	1834
ADGRF5	0
ADGRG1	5886
ADGRG2	517
ADGRG3	130
ADGRG5	566
ADGRG6	77
ADGRG7	0
ADGRL1	1829
ADGRL2	4
ADGRL3	84
ADGRL4	0
ADGRV1	3
ADHFE1	97
ADI1	405
ADIG	25
ADIPOR1	852
ADIPOR2	586
ADIRF	1
ADK	826
ADM	1
ADM2	0
ADNP2	3552
ADO	181
ADORA1	1
ADORA2A	45
ADORA2B	162
ADORA3	10
ADPGK	4459
ADPRH	286
ADPRHL1	1144
ADPRM	287
ADPRS	1072
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	2
ADRA2B	4
ADRA2C	0
ADRB1	63
ADRB2	17
ADRB3	1
ADRM1	4344
ADSL	732
ADSS1	1955
ADSS2	456
AEBP1	2
AEBP2	952
AFAP1	74
AFAP1L1	878
AFAP1L2	13
AFDN	6350
AFF1	8403
AFF2	3784
AFF3	28
AFF4	2998
AFG1L	71
AFG3L2	2509
AFMID	21
AFTPH	2706
AGA	212
AGAP1	460
AGAP2	242
AGAP3	42
AGBL1	0
AGBL2	0
AGBL3	26
AGBL4	5
AGBL5	3556
AGFG1	1721
AGFG2	704
AGGF1	2533
AGK	297
AGL	2405
AGMAT	81
AGMO	1
AGO2	5086
AGO3	596
AGPAT2	627
AGPAT3	43
AGPAT4	378
AGPAT5	1344
AGPS	715
AGR2	0
AGR3	0
AGRN	143
AGT	0
AGTPBP1	4406
AGTR1	0
AGTR2	0
AGXT	0
AGXT2	10
AHCTF1	2416
AHCY	1027
AHCYL1	2206
AHCYL2	418
AHDC1	2127
AHI1	1786
AHNAK	5282
AHR	1757
AHRR	4
AHSA1	1330
AHSG	0
AICDA	0
AIDA	1673
AIF1	283
AIF1L	13
AIFM1	935
AIFM2	353
