A1CF	0
A2M	0
A2ML1	5
A3GALT2	1
A4GALT	1
AAAS	976
AACS	110
AAGAB	5499
AAK1	3396
AAMDC	1321
AANAT	0
AAR2	1700
AARS1	4783
AARS2	3186
AASDH	859
AASDHPPT	1405
AASS	535
AATF	1605
AATK	20
ABAT	11
ABCA1	5464
ABCA12	1
ABCA13	1
ABCA2	149
ABCA3	1563
ABCA4	0
ABCA5	853
ABCA7	769
ABCB1	0
ABCB10	5473
ABCB11	0
ABCB5	0
ABCB6	15865
ABCB7	1534
ABCB8	2485
ABCB9	271
ABCC1	4428
ABCC10	1235
ABCC12	0
ABCC2	65
ABCC3	3834
ABCC4	13
ABCC5	2591
ABCC8	1
ABCC9	0
ABCD2	114
ABCD3	867
ABCD4	297
ABCE1	4119
ABCF1	8176
ABCF3	3964
ABCG1	226
ABCG4	53
ABCG5	3
ABHD1	1540
ABHD10	380
ABHD11	1553
ABHD12	1347
ABHD12B	58
ABHD13	313
ABHD14A	3040
ABHD14B	5324
ABHD15	129
ABHD16A	2488
ABHD16B	0
ABHD17A	28857
ABHD17B	134
ABHD17C	216
ABHD18	716
ABHD2	2045
ABHD3	31
ABHD4	1914
ABHD5	803
ABHD6	10
ABHD8	18
ABI1	1705
ABI2	290
ABI3	1233
ABITRAM	391
ABL1	1663
ABL2	1243
ABLIM1	156
ABLIM2	1
ABLIM3	13
ABR	1138
ABRA	0
ABRACL	66
ABRAXAS1	2147
ABRAXAS2	808
ABT1	1085
ABTB1	5407
ABTB2	52
ACAA1	1546
ACAA2	1134
ACACA	481
ACACB	209
ACAD10	1737
ACAD11	787
ACAD8	1007
ACAD9	1169
ACADL	111
ACADM	1722
ACADS	1050
ACADSB	1218
ACADVL	39
ACAN	0
ACAP2	5396
ACAP3	0
ACAT1	846
ACAT2	345
ACBD3	1050
ACBD4	394
ACBD5	1744
ACBD6	1250
ACBD7	38
ACCS	194
ACE	2916
ACER1	0
ACER2	179
ACER3	1519
ACHE	19684
ACIN1	13784
ACKR1	654
ACKR2	1
ACKR3	6054
ACKR4	2515
ACLY	2455
ACMSD	1
ACO1	2839
ACO2	6698
ACOD1	6
ACOT11	36
ACOT12	1
ACOT13	378
ACOT7	76
ACOT8	2159
ACOT9	3145
ACOX1	1496
ACOX2	2
ACOX3	329
ACP1	660
ACP2	1405
ACP3	0
ACP5	234
ACP6	1841
ACP7	2970
ACR	0
ACRV1	0
ACSBG1	0
ACSBG2	528
ACSF2	186
ACSF3	523
ACSL1	258
ACSL3	1865
ACSL4	983
ACSL5	0
ACSL6	332
ACSS1	5356
ACSS2	1425
ACSS3	0
ACTA1	914
ACTA2	32
ACTB	41690
ACTBL2	0
ACTC1	0
ACTG1	13128
ACTG2	85
ACTL6A	1232
ACTL7A	178
ACTL8	1
ACTL9	0
ACTN1	4903
ACTN2	0
ACTN3	2
ACTN4	5729
ACTR10	2775
ACTR1A	1715
ACTR2	1044
ACTR3	2354
ACTR3B	285
ACTR5	1274
ACTR6	397
ACTR8	1974
ACTRT3	0
ACVR1	415
ACVR1B	1066
ACVR1C	0
ACVR2A	1482
ACVR2B	778
ACVRL1	1
ACY1	1470
ACY3	1
ACYP1	41
ACYP2	45
ADA	119
ADA2	79
ADAD1	153
ADAD2	0
ADAL	3344
ADAM10	1979
ADAM11	0
ADAM12	0
ADAM15	903
ADAM17	1914
ADAM19	339
ADAM22	0
ADAM23	1199
ADAM33	334
ADAM8	330
ADAM9	823
ADAMTS1	0
ADAMTS10	6
ADAMTS12	3
ADAMTS13	2
ADAMTS14	0
ADAMTS15	2
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	1174
ADAMTS3	1
ADAMTS4	1400
ADAMTS5	0
ADAMTS6	101
ADAMTS7	2497
ADAMTS8	16
ADAMTS9	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	1
ADAMTSL4	17
ADAMTSL5	131
ADAP1	44
ADAP2	23
ADAR	6660
ADARB1	375
ADARB2	0
ADAT1	582
ADAT2	312
ADAT3	503
ADCK1	290
ADCK2	966
ADCK5	1219
ADCY1	0
ADCY10	0
ADCY2	0
ADCY3	166
ADCY4	2
ADCY5	65
ADCY6	1292
ADCY7	237
ADCY8	0
ADCY9	223
ADCYAP1	0
ADCYAP1R1	0
ADD1	5252
ADD2	0
ADD3	9624
ADGB	0
ADGRA1	0
ADGRA2	46
ADGRA3	775
ADGRB1	1
ADGRB2	0
ADGRB3	0
ADGRD1	2
ADGRD2	12
ADGRE5	1595
ADGRF5	0
ADGRG1	5064
ADGRG2	521
ADGRG3	121
ADGRG5	269
ADGRG6	18
ADGRG7	0
ADGRL1	516
ADGRL2	1
ADGRL3	2
ADGRL4	0
ADGRV1	7
ADHFE1	38
ADI1	568
ADIG	6
ADIPOR1	657
ADIPOR2	369
ADIRF	0
ADK	366
ADM	1
ADM2	0
ADNP2	2440
ADO	452
ADORA1	0
ADORA2A	57
ADORA2B	278
ADORA3	4
ADPGK	2729
ADPRH	697
ADPRHL1	261
ADPRM	478
ADPRS	1173
ADRA1A	0
ADRA1B	3
ADRA1D	0
ADRA2A	0
ADRA2B	7
ADRA2C	0
ADRB1	19
ADRB2	26
ADRB3	0
ADRM1	5444
ADSL	1193
ADSS1	5257
ADSS2	544
AEBP1	0
AEBP2	868
AFAP1	19
AFAP1L1	142
AFAP1L2	27
AFDN	3831
AFF1	5951
AFF2	1957
AFF3	0
AFF4	1832
AFG1L	65
AFG3L2	2783
AFMID	2
AFTPH	2094
AGA	81
AGAP1	598
AGAP2	129
AGAP3	127
AGBL1	0
AGBL2	3
AGBL3	147
AGBL4	0
AGBL5	3518
AGFG1	2268
AGFG2	338
AGGF1	2901
AGK	653
AGL	1454
AGMAT	80
AGMO	0
AGO2	2899
AGO3	208
AGPAT2	457
AGPAT3	27
AGPAT4	198
AGPAT5	562
AGPS	499
AGR2	0
AGR3	0
AGRN	28
AGT	1
AGTPBP1	5290
AGTR1	0
AGTR2	0
AGXT	0
AGXT2	3
AHCTF1	3294
AHCY	1908
AHCYL1	1986
AHCYL2	704
AHDC1	1458
AHI1	994
AHNAK	4208
AHR	1028
AHRR	0
AHSA1	2668
AHSG	0
AICDA	0
AIDA	819
AIF1	140
AIF1L	115
AIFM1	1320
AIFM2	239
