A1CF	0
A2M	0
A2ML1	1
A3GALT2	3
A4GALT	0
AAAS	414
AACS	22
AAGAB	2498
AAK1	2350
AAMDC	343
AANAT	0
AAR2	714
AARS1	1242
AARS2	784
AASDH	514
AASDHPPT	909
AASS	156
AATF	445
AATK	27
ABAT	2
ABCA1	2682
ABCA12	26
ABCA13	0
ABCA2	157
ABCA3	766
ABCA4	0
ABCA5	338
ABCA7	786
ABCB1	0
ABCB10	3026
ABCB11	0
ABCB5	0
ABCB6	5828
ABCB7	683
ABCB8	757
ABCB9	90
ABCC1	1963
ABCC10	754
ABCC12	0
ABCC2	33
ABCC3	597
ABCC4	22
ABCC5	1683
ABCC8	0
ABCC9	0
ABCD2	130
ABCD3	433
ABCD4	310
ABCE1	1551
ABCF1	2803
ABCF3	2038
ABCG1	33
ABCG4	23
ABCG5	1
ABHD1	618
ABHD10	181
ABHD11	392
ABHD12	697
ABHD12B	54
ABHD13	290
ABHD14A	1350
ABHD14B	2681
ABHD15	79
ABHD16A	1396
ABHD16B	0
ABHD17A	12105
ABHD17B	115
ABHD17C	139
ABHD18	335
ABHD2	1528
ABHD3	33
ABHD4	1260
ABHD5	403
ABHD6	30
ABHD8	6
ABI1	929
ABI2	6
ABI3	1431
ABITRAM	209
ABL1	824
ABL2	407
ABLIM1	177
ABLIM2	0
ABLIM3	48
ABR	868
ABRA	0
ABRACL	89
ABRAXAS1	1189
ABRAXAS2	375
ABT1	342
ABTB1	2098
ABTB2	19
ACAA1	626
ACAA2	597
ACACA	245
ACACB	315
ACAD10	906
ACAD11	334
ACAD8	342
ACAD9	394
ACADL	127
ACADM	1217
ACADS	340
ACADSB	515
ACADVL	25
ACAN	0
ACAP2	1759
ACAP3	3
ACAT1	217
ACAT2	218
ACBD3	462
ACBD4	59
ACBD5	888
ACBD6	438
ACBD7	1
ACCS	132
ACE	5354
ACER1	0
ACER2	84
ACER3	951
ACHE	7714
ACIN1	4934
ACKR1	245
ACKR2	9
ACKR3	3878
ACKR4	1450
ACLY	1014
ACMSD	0
ACO1	1487
ACO2	1700
ACOD1	38
ACOT11	86
ACOT12	1
ACOT13	50
ACOT7	185
ACOT8	663
ACOT9	1601
ACOX1	676
ACOX2	8
ACOX3	208
ACP1	306
ACP2	644
ACP3	0
ACP5	363
ACP6	571
ACP7	1062
ACR	0
ACRV1	0
ACSBG1	3
ACSBG2	460
ACSF2	397
ACSF3	252
ACSL1	399
ACSL3	1001
ACSL4	884
ACSL5	0
ACSL6	54
ACSS1	3086
ACSS2	1298
ACSS3	0
ACTA1	394
ACTA2	28
ACTB	34672
ACTBL2	0
ACTC1	0
ACTG1	16510
ACTG2	88
ACTL6A	538
ACTL7A	78
ACTL8	0
ACTL9	0
ACTN1	3473
ACTN2	0
ACTN3	3
ACTN4	3199
ACTR10	1181
ACTR1A	1232
ACTR2	508
ACTR3	1621
ACTR3B	120
ACTR5	460
ACTR6	187
ACTR8	792
ACTRT3	0
ACVR1	170
ACVR1B	473
ACVR1C	0
ACVR2A	728
ACVR2B	436
ACVRL1	2
ACY1	932
ACY3	4
ACYP1	18
ACYP2	10
ADA	204
ADA2	229
ADAD1	28
ADAD2	0
ADAL	2014
ADAM10	1409
ADAM11	15
ADAM12	0
ADAM15	857
ADAM17	1132
ADAM19	85
ADAM22	1
ADAM23	1944
ADAM33	561
ADAM8	208
ADAM9	178
ADAMTS1	0
ADAMTS10	7
ADAMTS12	7
ADAMTS13	58
ADAMTS14	0
ADAMTS15	0
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	108
ADAMTS3	0
ADAMTS4	553
ADAMTS5	1
ADAMTS6	68
ADAMTS7	744
ADAMTS8	0
ADAMTS9	0
ADAMTSL1	0
ADAMTSL2	1
ADAMTSL3	0
ADAMTSL4	71
ADAMTSL5	254
ADAP1	54
ADAP2	30
ADAR	4082
ADARB1	357
ADARB2	0
ADAT1	239
ADAT2	215
ADAT3	271
ADCK1	88
ADCK2	538
ADCK5	470
ADCY1	2
ADCY10	0
ADCY2	0
ADCY3	155
ADCY4	4
ADCY5	75
ADCY6	1400
ADCY7	373
ADCY8	0
ADCY9	189
ADCYAP1	0
ADCYAP1R1	0
ADD1	2276
ADD2	0
ADD3	3979
ADGB	0
ADGRA1	1
ADGRA2	44
ADGRA3	367
ADGRB1	3
ADGRB2	0
ADGRB3	0
ADGRD1	0
ADGRD2	0
ADGRE5	1273
ADGRF5	0
ADGRG1	4010
ADGRG2	542
ADGRG3	152
ADGRG5	300
ADGRG6	50
ADGRG7	0
ADGRL1	323
ADGRL2	0
ADGRL3	15
ADGRL4	0
ADGRV1	0
ADHFE1	18
ADI1	327
ADIG	7
ADIPOR1	343
ADIPOR2	211
ADIRF	0
ADK	335
ADM	0
ADM2	0
ADNP2	1437
ADO	142
ADORA1	0
ADORA2A	28
ADORA2B	116
ADORA3	4
ADPGK	1377
ADPRH	174
ADPRHL1	788
ADPRM	167
ADPRS	587
ADRA1A	0
ADRA1B	0
ADRA1D	0
ADRA2A	2
ADRA2B	5
ADRA2C	0
ADRB1	19
ADRB2	15
ADRB3	0
ADRM1	1868
ADSL	315
ADSS1	2473
ADSS2	259
AEBP1	0
AEBP2	555
AFAP1	22
AFAP1L1	181
AFAP1L2	1
AFDN	2183
AFF1	2612
AFF2	967
AFF3	16
AFF4	1075
AFG1L	35
AFG3L2	1134
AFMID	1
AFTPH	1025
AGA	88
AGAP1	221
AGAP2	127
AGAP3	24
AGBL1	0
AGBL2	0
AGBL3	40
AGBL4	0
AGBL5	1491
AGFG1	902
AGFG2	254
AGGF1	1057
AGK	275
AGL	807
AGMAT	48
AGMO	0
AGO2	2293
AGO3	114
AGPAT2	436
AGPAT3	45
AGPAT4	207
AGPAT5	936
AGPS	283
AGR2	0
AGR3	0
AGRN	128
AGT	0
AGTPBP1	2502
AGTR1	0
AGTR2	0
AGXT	0
AGXT2	4
AHCTF1	1099
AHCY	556
AHCYL1	767
AHCYL2	269
AHDC1	875
AHI1	2386
AHNAK	3958
AHR	812
AHRR	1
AHSA1	896
AHSG	0
AICDA	3
AIDA	839
AIF1	277
AIF1L	5
AIFM1	458
AIFM2	161
AIFM3	0
AIG1	25
AIMP1	902
AIMP2	403
AJAP1	0
AJM1	0
AK1	201
