A1CF	0
A2M	0
A2ML1	8
A3GALT2	0
A4GALT	1
AAAS	719
AACS	41
AAGAB	4195
AAK1	3268
AAMDC	403
AANAT	0
AAR2	1117
AARS1	2459
AARS2	900
AASDH	681
AASDHPPT	1074
AASS	175
AATF	856
AATK	30
ABAT	8
ABCA1	4486
ABCA12	7
ABCA13	0
ABCA2	167
ABCA3	1013
ABCA4	1
ABCA5	785
ABCA7	1428
ABCB1	0
ABCB10	4432
ABCB11	0
ABCB5	0
ABCB6	6153
ABCB7	899
ABCB8	1415
ABCB9	123
ABCC1	2725
ABCC10	928
ABCC12	0
ABCC2	26
ABCC3	1762
ABCC4	4
ABCC5	1523
ABCC8	0
ABCC9	0
ABCD2	84
ABCD3	543
ABCD4	407
ABCE1	2644
ABCF1	4825
ABCF3	2708
ABCG1	27
ABCG4	68
ABCG5	1
ABHD1	949
ABHD10	309
ABHD11	677
ABHD12	977
ABHD12B	85
ABHD13	434
ABHD14A	2240
ABHD14B	3494
ABHD15	93
ABHD16A	1191
ABHD16B	0
ABHD17A	18858
ABHD17B	140
ABHD17C	132
ABHD18	554
ABHD2	1858
ABHD3	17
ABHD4	831
ABHD5	622
ABHD6	17
ABHD8	25
ABI1	1131
ABI2	42
ABI3	844
ABITRAM	358
ABL1	1112
ABL2	713
ABLIM1	228
ABLIM2	0
ABLIM3	40
ABR	917
ABRA	0
ABRACL	59
ABRAXAS1	1706
ABRAXAS2	599
ABT1	482
ABTB1	3352
ABTB2	28
ACAA1	1083
ACAA2	561
ACACA	398
ACACB	58
ACAD10	999
ACAD11	551
ACAD8	493
ACAD9	294
ACADL	99
ACADM	1462
ACADS	455
ACADSB	793
ACADVL	15
ACAN	0
ACAP2	2910
ACAP3	0
ACAT1	397
ACAT2	176
ACBD3	678
ACBD4	209
ACBD5	1360
ACBD6	743
ACBD7	5
ACCS	109
ACE	2229
ACER1	0
ACER2	139
ACER3	1406
ACHE	9465
ACIN1	8044
ACKR1	502
ACKR2	0
ACKR3	6033
ACKR4	1820
ACLY	1723
ACMSD	0
ACO1	2457
ACO2	2871
ACOD1	27
ACOT11	29
ACOT12	6
ACOT13	143
ACOT7	87
ACOT8	802
ACOT9	2007
ACOX1	972
ACOX2	4
ACOX3	272
ACP1	491
ACP2	864
ACP3	1
ACP5	267
ACP6	1007
ACP7	1276
ACR	0
ACRV1	0
ACSBG1	2
ACSBG2	408
ACSF2	290
ACSF3	316
ACSL1	201
ACSL3	1506
ACSL4	843
ACSL5	0
ACSL6	77
ACSS1	4842
ACSS2	1515
ACSS3	0
ACTA1	326
ACTA2	26
ACTB	29047
ACTBL2	0
ACTC1	1
ACTG1	16839
ACTG2	75
ACTL6A	904
ACTL7A	131
ACTL8	1
ACTL9	0
ACTN1	3382
ACTN2	2
ACTN3	0
ACTN4	5002
ACTR10	1800
ACTR1A	1811
ACTR2	764
ACTR3	1666
ACTR3B	139
ACTR5	687
ACTR6	284
ACTR8	1101
ACTRT3	0
ACVR1	164
ACVR1B	693
ACVR1C	0
ACVR2A	1061
ACVR2B	620
ACVRL1	1
ACY1	1161
ACY3	2
ACYP1	11
ACYP2	18
ADA	138
ADA2	111
ADAD1	6
ADAD2	0
ADAL	2165
ADAM10	1537
ADAM11	2
ADAM12	0
ADAM15	325
ADAM17	1291
ADAM19	155
ADAM22	7
ADAM23	1665
ADAM33	583
ADAM8	144
ADAM9	63
ADAMTS1	6
ADAMTS10	3
ADAMTS12	98
ADAMTS13	10
ADAMTS14	0
ADAMTS15	0
ADAMTS17	0
ADAMTS18	0
ADAMTS19	0
ADAMTS2	474
ADAMTS3	0
ADAMTS4	652
ADAMTS5	0
ADAMTS6	60
ADAMTS7	1571
ADAMTS8	9
ADAMTS9	0
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	1
ADAMTSL4	68
ADAMTSL5	161
ADAP1	33
ADAP2	23
ADAR	4783
ADARB1	283
ADARB2	0
ADAT1	400
ADAT2	315
ADAT3	286
ADCK1	200
ADCK2	572
ADCK5	685
ADCY1	0
ADCY10	0
ADCY2	0
ADCY3	73
ADCY4	3
ADCY5	81
ADCY6	1049
ADCY7	366
ADCY8	0
ADCY9	242
ADCYAP1	0
ADCYAP1R1	1
ADD1	3662
ADD2	0
ADD3	7655
ADGB	0
ADGRA1	2
ADGRA2	33
ADGRA3	638
ADGRB1	0
ADGRB2	0
ADGRB3	0
ADGRD1	0
ADGRD2	44
ADGRE5	838
ADGRF5	0
ADGRG1	3892
ADGRG2	570
ADGRG3	101
ADGRG5	459
ADGRG6	13
ADGRG7	714
ADGRL1	698
ADGRL2	5
ADGRL3	5
ADGRL4	0
ADGRV1	5
ADHFE1	49
ADI1	396
ADIG	12
ADIPOR1	479
ADIPOR2	371
ADIRF	0
ADK	334
ADM	0
ADM2	0
ADNP2	2177
ADO	245
ADORA1	0
ADORA2A	21
ADORA2B	104
ADORA3	10
ADPGK	2366
ADPRH	314
ADPRHL1	219
ADPRM	270
ADPRS	856
ADRA1A	0
ADRA1B	2
ADRA1D	0
ADRA2A	4
ADRA2B	2
ADRA2C	0
ADRB1	25
ADRB2	12
ADRB3	0
ADRM1	2994
ADSL	422
ADSS1	2784
ADSS2	355
AEBP1	1
AEBP2	754
AFAP1	21
AFAP1L1	224
AFAP1L2	2
AFDN	3045
AFF1	4014
AFF2	2223
AFF3	14
AFF4	1644
AFG1L	53
AFG3L2	1637
AFMID	0
AFTPH	1671
AGA	122
AGAP1	244
AGAP2	205
AGAP3	28
AGBL1	0
AGBL2	0
AGBL3	8
AGBL4	0
AGBL5	2007
AGFG1	1428
AGFG2	325
AGGF1	1543
AGK	354
AGL	997
AGMAT	27
AGMO	0
AGO2	3132
AGO3	222
AGPAT2	177
AGPAT3	37
AGPAT4	116
AGPAT5	636
AGPS	422
AGR2	0
AGR3	0
AGRN	98
AGT	1
AGTPBP1	2841
AGTR1	1
AGTR2	0
AGXT	0
AGXT2	5
AHCTF1	2055
AHCY	792
AHCYL1	1237
AHCYL2	338
AHDC1	1260
AHI1	2011
AHNAK	3785
AHR	744
AHRR	4
AHSA1	887
AHSG	0
AICDA	0
AIDA	829
AIF1	115
AIF1L	1
AIFM1	591
AIFM2	144
AIFM3	0
AIG1	26
AIMP1	1411
AIMP2	513
